시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
B10,서울특별시교육청,7010700,등촌고등학교,Deung Chon High School,고등학교,서울특별시,서울특별시교육청,공립,07580 ,서울특별시 강서구 공항대로39길 115,/ 등촌고등학교 (등촌동),02-3665-6045,http://www.dch.hs.kr,남여공학,02-3665-6047,자율고,N,일반계, ,후기,주간,20040301,20040301,20230615
B10,서울특별시교육청,7010908,리라아트고등학교,Lila Art High School,고등학교,서울특별시,서울특별시교육청,사립,04628 ,서울특별시 중구 소파로2길 ,/ 24 (예장동/리라아트고등학교),02-775-6541,http://www.lila.hs.kr,남여공학,02-319-0681,특성화고,N,전문계, ,전기,주간,19520520,19520520,20230615
B10,서울특별시교육청,7010157,마포고등학교,Mapo High School,고등학교,서울특별시,서울특별시교육청,사립,07576 ,서울특별시 강서구 화곡로 403,(등촌동/마포고등학교),02-3663-2583,http://www.mapo.hs.kr,남,02-3663-2590,일반고,N,일반계, ,후기,주간,19530601,19530601,20230615
B10,서울특별시교육청,7010077,면목고등학교,Myeonmok High School,고등학교,서울특별시,서울특별시교육청,공립,02193 ,서울특별시 중랑구 용마산로72길 36-14,(면목동/면목고등학교),02-435-0002,http://mmhs.sen.hs.kr,남,02-435-0774,자율고,N,일반계, ,후기,주간,19821130,19830420,20230615
B10,서울특별시교육청,7010158,명덕고등학교,Myungduk High School,고등학교,서울특별시,서울특별시교육청,사립,07633 ,서울특별시 강서구 강서로47길 34-10,(내발산동/명덕고등학교),02-2664-8817,http://myungduk.sen.hs.kr,남,02-2664-8875,일반고,N,일반계, ,후기,주간,19841217,19841015,20230615
B10,서울특별시교육청,7010159,명덕여자고등학교,Myungduk Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,07633 ,서울특별시 강서구 강서로47길 34-10,(내발산동),02-2664-8815,mdgh.sen.hs.kr,여,02-2664-8343,일반고,N,일반계, ,후기,주간,19831226,19841015,20230615
B10,서울특별시교육청,7010160,명덕외국어고등학교,Myungduk Foreign Language High School,고등학교,서울특별시,서울특별시교육청,사립,07633 ,서울특별시 강서구 강서로47길 34-10,/ 명덕외국어고등학교 (내발산동/명덕고등학교),02-2665-8821,http://www.mdfh.or.kr,남여공학,02-2665-5777,특목고,N,일반계,외국어계열,전기,주간,19910911,19910911,20230615
B10,서울특별시교육청,7010078,명일여자고등학교,Myungil Girls’ High School,고등학교,서울특별시,서울특별시교육청,공립,05268 ,서울특별시 강동구 명일로 350,(명일동/명일여자고등학교),02-481-8192,http://www.myungil.hs.kr,여,02-481-8197,일반고,N,일반계, ,후기,주간,19841217,19850508,20230615
B10,서울특별시교육청,7010163,명지고등학교,Myongji High School,고등학교,서울특별시,서울특별시교육청,사립,03656 ,서울특별시 서대문구 명지2길 56,/ 명지고등학교 (홍은동),02-303-1540,http://www.myongjigo.net/,남여공학,02-309-7289,일반고,N,일반계, ,후기,주간,19480412,19480412,20230615
B10,서울특별시교육청,7010744,목동고등학교,Mokdong High School,고등학교,서울특별시,서울특별시교육청,사립,08099 ,서울특별시 양천구 목동동로2길 68,/ 목동고등학교 (신정동),02-2652-1701,https://mokdong.sen.hs.kr/,여,02-2652-9229,일반고,N,일반계, ,후기,주간,19891208,19900914,20230615
B10,서울특별시교육청,7010079,무학여자고등학교,Muhak Girls’ High School,고등학교,서울특별시,서울특별시교육청,공립,04716 ,서울특별시 성동구 고산자로 197,무학여자고등학교,02-2200-1724,http://www.muhak.hs.kr,여,02-2299-5065,일반고,N,일반계, ,후기,주간,19400330,19400420,20230615
B10,서울특별시교육청,7010166,문일고등학교,Moonil High School,고등학교,서울특별시,서울특별시교육청,사립,08634 ,서울특별시 금천구 시흥대로47길 45,(시흥동),02-802-2301,http://moonil.hs.kr,남,02-893-5094,일반고,N,일반계, ,후기,주간,19741227,19741227,20230615
B10,서울특별시교육청,7010701,문정고등학교,Munjeong High School,고등학교,서울특별시,서울특별시교육청,공립,05809 ,서울특별시 송파구 송이로34길 62,(문정동/문정고등학교),02-406-0061,http://mj.sen.hs.kr,남여공학,02-406-6756,일반고,N,일반계, ,후기,주간,20071101,20080422,20230615
B10,서울특별시교육청,7010959,문현고등학교,MUNHYEON HIGH SCHOOL,고등학교,서울특별시,서울특별시교육청,공립,05811 ,서울특별시 송파구 충민로 115,(장지동),02-6951-8702,http://munhyeon.sen.hs.kr,남여공학,02-3012-0880,일반고,N,일반계, ,후기,주간,20100301,20100301,20230627
B10,서울특별시교육청,7010591,미래산업과학고등학교,Mirae High School of Science and Technology,고등학교,서울특별시,서울특별시교육청,사립,01717 ,서울특별시 노원구 덕릉로82길 54,(중계동),02-933-7671,http://www.mist.hs.kr,남여공학,02-933-7855,특성화고,N,전문계, ,전기,주간,19940301,19940323,20230615
B10,서울특별시교육청,7011569,미림마이스터고등학교,Mirim Meister High School,고등학교,서울특별시,서울특별시교육청,사립,08821 ,서울특별시 관악구 호암로 546,미림마이스터고등학교,02-872-4071,http://www.e-mirim.hs.kr,남여공학,02-887-0856,특목고,N,전문계,산업수요 맞춤형 고등학교,전기,주간,19910301,19910531,20240310
B10,서울특별시교육청,7010167,미림여자고등학교,Mirim Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,08821 ,서울특별시 관악구 호암로 546,/ 미림여자고등학교 (신림동),02-886-1811,http://www.mirim.hs.kr,여,02-878-2188,일반고,N,일반계, ,후기,주간,19671230,19790531,20230615
B10,서울특별시교육청,7010080,반포고등학교,Banpo High School,고등학교,서울특별시,서울특별시교육청,공립,06598 ,서울특별시 서초구 고무래로 71,(반포동/반포고등학교),02-2258-4300/4100,http://banpo.sen.hs.kr,남여공학,02-2258-4242,일반고,N,일반계, ,후기,주간,19831226,19840426,20230615
B10,서울특별시교육청,7010590,방산고등학교,Bangsan High School,고등학교,서울특별시,서울특별시교육청,공립,05645 ,서울특별시 송파구 오금로27길 18,(방이동),02-418-2602,http://bangsan.sen.hs.kr,남여공학,02-418-9963,일반고,N,일반계, ,후기,주간,20030301,20030930,20230615
B10,서울특별시교육청,7010168,배명고등학교,Baemyeong High School,고등학교,서울특별시,서울특별시교육청,사립,05598 ,서울특별시 송파구 삼학사로 11,/ 배명고등학교 (삼전동),070-4014-2632,http://www.bm.hs.kr,남,02-421-8716,일반고,N,일반계, ,후기,주간,19490307,19341007,20230615
B10,서울특별시교육청,7010169,배문고등학교,Baemoon High School,고등학교,서울특별시,서울특별시교육청,사립,04305 ,서울특별시 용산구 효창원로 258,(서계동),02-3480-7100,http://www.baemoon.hs.kr,남,02-714-0062,일반고,N,일반계, ,후기,주간,19551231,19551231,20230615
B10,서울특별시교육청,7010170,배재고등학교,Paichai High School,고등학교,서울특별시,서울특별시교육청,사립,05234 ,서울특별시 강동구 고덕로 227,(고덕동/배재중 고등학교),02-428-1885,www.paichai.hs.kr,남,02-429-7845,자율고,N,일반계, ,전기,주간,18850608,18850608,20230615
B10,서울특별시교육청,7010171,배화여자고등학교,Paiwha Girls` High School,고등학교,서울특별시,서울특별시교육청,사립,03039 ,서울특별시 종로구 필운대로1길 34,(필운동/배화여자고등학교),02-724-0300,http://paiwha.sen.hs.kr/,여,02-723-0752,일반고,N,일반계, ,후기,주간,18981002,18981002,20230615
B10,서울특별시교육청,7010172,백암고등학교,Baegam High School,고등학교,서울특별시,서울특별시교육청,사립,08080 ,서울특별시 양천구 신정로13길 16,/ 백암고등학교 (신정동),02-2696-0110,http://baegam.sen.hs.kr,남여공학,02-2691-0111,일반고,N,일반계, ,후기,주간,19840409,19841217,20230615
B10,서울특별시교육청,7010173,보성고등학교,Posung High School,고등학교,서울특별시,서울특별시교육청,사립,05649 ,서울특별시 송파구 양재대로 1278,(방이동/보성중고등학교),02-2152-2430,http://posung.sen.hs.kr,남,02-449-9355,일반고,N,일반계, ,후기,주간,19060905,19060905,20230615
B10,서울특별시교육청,7010174,보성여자고등학교,Bosung Girls` High School,고등학교,서울특별시,서울특별시교육청,사립,04338 ,서울특별시 용산구 신흥로3가길 66,/ 보성여자고등학교 (용산동2가),07040003030,http://www.bosung.hs.kr,여,027984145,일반고,N,일반계, ,후기,주간,19071010,19071010,20230615
B10,서울특별시교육청,7010813,보인고등학교,Boin High School,고등학교,서울특별시,서울특별시교육청,사립,05742 ,서울특별시 송파구 오금로49길 18,/ 보인고등학교 (오금동),02-2043-6021,http://www.boin.hs.kr,남,02-449-8063,자율고,N,일반계, ,전기,주간,19080608,19080608,20230615
B10,서울특별시교육청,7010736,불암고등학교,Buram High School,고등학교,서울특별시,서울특별시교육청,공립,01736 ,서울특별시 노원구 중계로 155,(중계동),02-936-7500,http://www.buram.hs.kr,남여공학,02-936-9100,일반고,N,일반계, ,후기,주간,20050301,20050301,20230615
B10,서울특별시교육청,7010985,삼각산고등학교,Samgaksan High School,고등학교,서울특별시,서울특별시교육청,공립,01199 ,서울특별시 강북구 삼양로19길 40,(미아동/삼각산고등학교),02-980-2290,http://samgaksan.hs.kr,남여공학,02-989-6930,일반고,N,일반계, ,후기,주간,20110301,20110301,20230615
B10,서울특별시교육청,7010081,삼성고등학교,Samsung High School,고등학교,서울특별시,서울특별시교육청,공립,08815 ,서울특별시 관악구 신림로 41,(신림동),02-871-7583,http://www.samsung.hs.kr,남여공학,02-886-7251,일반고,N,일반계, ,후기,주간,19860112,19860112,20230615
B10,서울특별시교육청,7010082,상계고등학교,Sang-gye High School,고등학교,서울특별시,서울특별시교육청,공립,01761 ,서울특별시 노원구 노해로 432,(상계동/ 상계고등학교),02-6477-0700,http://sanggye.sen.hs.kr,남,02-933-9795,일반고,N,일반계, ,후기,주간,19871215,19880428,20230615
B10,서울특별시교육청,7010593,상명고등학교,Sangmyung High School,고등학교,서울특별시,서울특별시교육청,사립,01758 ,서울특별시 노원구 덕릉로 553,(중계동),02-971-6211,http://www.sangmyung.hs.kr,남여공학,02-971-6216,일반고,N,일반계, ,후기,주간,19371201,19370517,20230615
B10,서울특별시교육청,7010178,상명대학교사범대학부속여자고등학교,Girls` High School Attached to College of Education/ Sangmyung University,고등학교,서울특별시,서울특별시교육청,사립,03016 ,서울특별시 종로구 홍지문2길 20,(홍지동/상명대학교),02-396-6302,http://sangmyung-agh.hs.kr,여,02-396-6305,일반고,N,일반계, ,후기,주간,19661219,19670307,20230615
B10,서울특별시교육청,7010179,상문고등학교,Sangmoon High School,고등학교,서울특별시,서울특별시교육청,사립,06707 ,서울특별시 서초구 명달로 45,(방배동/상문고등학교),02-586-3141,http://www.sangmoon.hs.kr,남,02-586-3136,일반고,N,일반계, ,후기,주간,19721223,19721223,20230615
B10,서울특별시교육청,7010806,상암고등학교,Sang-am High School,고등학교,서울특별시,서울특별시교육청,공립,03903 ,서울특별시 마포구 월드컵북로 445,(상암동),02-373-0041,http://www.sangam.hs.kr,남여공학,02-373-0068,일반고,N,일반계, ,후기,주간,20070104,20070510,20230615
B10,서울특별시교육청,7010916,상일미디어고등학교,Sangil Media High School,고등학교,서울특별시,서울특별시교육청,사립,05282 ,서울특별시 강동구 천호대로219길 61,/ 상일미디어고등학교 (상일동),02-428-0733,http://www.sangilmedia.hs.kr,남여공학,02-3427-0733,특성화고,N,전문계, ,전기,주간,19831226,19841006,20230903
B10,서울특별시교육청,7010181,상일여자고등학교,Sangil Girls High School,고등학교,서울특별시,서울특별시교육청,사립,05282 ,서울특별시 강동구 천호대로219길 61,/ 상일여자고등학교 (상일동),02-428-0435,http://sangil.hs.kr,여,02-481-3130,일반고,N,일반계, ,후기,주간,19791006,19791006,20230615
B10,서울특별시교육청,7010182,서라벌고등학교,Sorabol High School,고등학교,서울특별시,서울특별시교육청,사립,01745 ,서울특별시 노원구 한글비석로5길 18,/ (중계1동 313/ 서라벌고등학교) ,02-2092-2200,http://sorabol.sen.hs.kr,남,02-2092-2270,일반고,N,일반계, ,후기,주간,19560305,19560305,20230615
B10,서울특별시교육청,7010183,서문여자고등학교,Suhmoon Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,06565 ,서울특별시 서초구 동광로12길 84,(방배동/서문여자고등학교),02-599-6061,http://suhmoon.sen.hs.kr,여,02-594-8065,일반고,N,일반계, ,후기,주간,19721229,19721229,20230615
B10,서울특별시교육청,7010721,서서울생활과학고등학교,Seoseoul Life Science High School,고등학교,서울특별시,서울특별시교육청,사립,08248 ,서울특별시 구로구 오리로 1355-10,/ 서서울생활과학고등학교 (궁동),02-2613-5272,http://ssls.sen.hs.kr,남여공학,02-2612-0554,특성화고,N,전문계, ,전기,주간,19720305,19720331,20230615
B10,서울특별시교육청,7010083,서울고등학교,Seoul High School,고등학교,서울특별시,서울특별시교육청,공립,06669 ,서울특별시 서초구 효령로 197,(서초동/서울고등학교),02-582-8151,http://seoul.sen.hs.kr,남,02-587-3933,일반고,N,일반계, ,후기,주간,19460201,19460201,20230615
B10,서울특별시교육청,7010278,서울공업고등학교,Seoul Technical High School,고등학교,서울특별시,서울특별시교육청,공립,06955 ,서울특별시 동작구 대방동1길 46,/ 서울공업고등학교 (대방동),02-2082-1810,http://seoul-th.sen.hs.kr,남여공학,02-825-2030,특성화고,Y,전문계, ,전기,주간,18990505,18990505,20230615
B10,서울특별시교육청,7010906,서울공연예술고등학교,School of Performing Arts/ Seoul,고등학교,서울특별시,서울특별시교육청,사립,08249 ,서울특별시 구로구 오리로22나길 16-26,/ 서울공연예술고등학교 (궁동),02-3281-9760,http://sopa.hs.kr,남여공학,02-3281-9768,특목고,N,일반계,예술계열,전기,주간,19660306,19661002,20230615
B10,서울특별시교육청,7010084,서울과학고등학교,Seoul Science High School,고등학교,서울특별시,서울특별시교육청,공립,03066 ,서울특별시 종로구 혜화로 63,(명륜1가),02-740-6299,http://www.sshs.hs.kr,남여공학,02-741-1368,특목고,N,일반계,과학계열,전기,주간,19880914,19880914,20230615
B10,서울특별시교육청,7010739,서울관광고등학교,Seoul Tourism High School,고등학교,서울특별시,서울특별시교육청,사립,08714 ,서울특별시 관악구 은천로15길 25,(봉천동/서울관광고등학교),02-886-9165,http://seoul-tour.sen.hs.kr,남여공학,02-872-9170,특성화고,N,전문계, ,전기,주간,19780315,19780315,20230615
B10,서울특별시교육청,7010817,서울국제고등학교,Seoul Global High School,고등학교,서울특별시,서울특별시교육청,공립,03066 ,서울특별시 종로구 성균관로13길 40,/ 서울국제고 (명륜1가),02-743-9385,http://sghs.sen.hs.kr,남여공학,02-743-9409,특목고,N,일반계,국제계열,전기,주간,20070719,20080507,20230615
B10,서울특별시교육청,7010964,서울금융고등학교,Seoul Finance High School,고등학교,서울특별시,서울특별시교육청,공립,07909 ,서울특별시 양천구 가로공원로61길 19,/ 서울금융고등학교 (신월동),02-2694-3710,http://www.seoulfc.hs.kr,남여공학,02-2690-6754,특성화고,N,전문계, ,전기,주간,19841217,19841217,20230615
B10,서울특별시교육청,7011109,서울대학교사범대학부설고등학교,Seoul National University High School,고등학교,서울특별시,교육부,국립,02796 ,서울특별시 성북구 월곡로 6,(종암동),02-913-7305,https://snu.sen.hs.kr/,남여공학,02-919-5275,일반고,N,일반계, ,후기,주간,19460901,19461015,20230615
B10,서울특별시교육청,7011180,서울도시과학기술고등학교,Seoul Urban Science Technical High School,고등학교,서울특별시,서울특별시교육청,공립,02736 ,서울특별시 성북구 종암로 196,(하월곡동/서울도시과학기술고등학교),02-940-2500,http://www.sust.hs.kr,남여공학,02-940-2508,특목고,N,전문계,산업수요 맞춤형 고등학교,전기,주간,19640108,19640108,20230615
B10,서울특별시교육청,7011539,서울동구고등학교,SEOUL DONGGOO HIGH SCHOOL,고등학교,서울특별시,서울특별시교육청,사립,02834 ,서울특별시 성북구 성북로8길 71,/ 동구마케팅고등학교 (성북동),02-762-1301,donggoo.sen.hs.kr,남여공학,02-747-6525,특성화고,N,전문계, ,전기,주간,19420617,19420617,20240324
B10,서울특별시교육청,7011494,서울동산고등학교,Seoul Dongsan High School,고등학교,서울특별시,서울특별시교육청,사립,01832 ,서울특별시 노원구 공릉로 257,(공릉동),02-971-0903,http://seouldongsan.sen.hs.kr,남여공학,02-973-3052,특성화고,N,전문계, ,전기,주간,19680302,19680429,20230615
B10,서울특별시교육청,7010741,서울디자인고등학교,Seoul Design High School,고등학교,서울특별시,서울특별시교육청,사립,04140 ,서울특별시 마포구 백범로 139,/ 서울디자인고등학교 (염리동),02-715-2261,http://www.seodi.hs.kr,남여공학,02-716-6967,특성화고,N,전문계, ,전기,주간,19550112,19550112,20230615
B10,서울특별시교육청,7010572,서울디지텍고등학교,Seoul Digitech High School,고등학교,서울특별시,서울특별시교육청,사립,04346 ,서울특별시 용산구 회나무로12길 27,(이태원동),02-798-3641,http://www.sdh.hs.kr,남여공학,02-794-0822,특성화고,N,전문계, ,전기,주야간,19751004,19751004,20230615
B10,서울특별시교육청,7010738,서울로봇고등학교,Seoul Robotics High School,고등학교,서울특별시,서울특별시교육청,공립,06363 ,서울특별시 강남구 광평로20길 63,/ 서울로봇고등학교 (일원동),02-2226-2141,http://srobot.sen.hs.kr,남여공학,02-2226-5346,특목고,N,전문계,산업수요 맞춤형 고등학교,전기,주간,19940104,19940104,20230615
B10,서울특별시교육청,7011506,서울매그넷고등학교,Seoul Magnet High School,고등학교,서울특별시,서울특별시교육청,사립,08656 ,서울특별시 금천구 탑골로10길 45,(시흥동/ 동일여자상업고등학교),02-807-6333,seoulmagnet.sen.hs.kr,여,02-804-9040,특성화고,N,전문계, ,전기,주간,19870112,19870303,20230615
B10,서울특별시교육청,7010697,서울문영여자고등학교,Seoul Moonyoung Girls` High School,고등학교,서울특별시,서울특별시교육청,사립,08833 ,서울특별시 관악구 관악로 85,/ 서울문영여자고등학교 (봉천동),02-873-3622,http://www.moonyoung.seoul.kr,여,02-873-3625,일반고,N,일반계, ,후기,주간,19911107,19911107,20230615
B10,서울특별시교육청,7010888,서울문화고등학교,Seoul Culture High School,고등학교,서울특별시,서울특별시교육청,공립,01338 ,서울특별시 도봉구 마들로 598,/ 서울문화고등학교 (방학동),02-955-9100,http://seoulculture.sen.hs.kr,남여공학,02-3491-7697,특성화고,N,전문계, ,전기,주간,19831226,19840507,20230615
B10,서울특별시교육청,7010185,서울미술고등학교,Seoul Art High School,고등학교,서울특별시,서울특별시교육청,사립,08802 ,서울특별시 관악구 남부순환로247길 26,(봉천동/서울미술고등학교),02-872-2111,http://www.seoul-art.or.kr,남여공학,02-872-2115,일반고,N,일반계, ,전기,주간,19710926,19720525,20230615
B10,서울특별시교육청,7010836,서울방송고등학교,Seoul Broadcasting High School,고등학교,서울특별시,서울특별시교육청,공립,04731 ,서울특별시 성동구 동호로5길 131,(옥수동),02-2281-0091,https://seb.sen.hs.kr,남여공학,02-2281-0095,특성화고,N,전문계, ,전기,주간,19911030,19911030,20230615
B10,서울특별시교육청,7010186,서울세종고등학교,Seoul Sejong High School,고등학교,서울특별시,서울특별시교육청,사립,06348 ,서울특별시 강남구 광평로51길 36,/ 서울세종고등학교 (수서동),070-8668-3119,http://www.seoulsejong.hs.kr/,남여공학,02-451-3292,일반고,N,일반계, ,후기,주간,19581228,19581228,20230615
B10,서울특별시교육청,7011492,서울신정고등학교,Seoul Shinjeong High School,고등학교,서울특별시,서울특별시교육청,사립,07736 ,서울특별시 강서구 등촌로13아길 20,(화곡동/ 서울신정고등학교),02-2644-3543,http://shinjeong.sen.hs.kr,여,02-2644-0021,특성화고,N,전문계, ,전기,주간,19780130,19780130,20230615
B10,서울특별시교육청,7010960,서울아이티고등학교,Seoul Information Technology High School,고등학교,서울특별시,서울특별시교육청,사립,01773 ,서울특별시 노원구 섬밭로 299,(중계동/서울아이티고등학교),02-948-1901,http://www.seoulit.hs.kr,남여공학,02-977-8269,특성화고,N,전문계, ,전기,주간,19921030,19921030,20230615
B10,서울특별시교육청,7010085,서울여자고등학교,Seoul Girls` High School,고등학교,서울특별시,서울특별시교육청,공립,04140 ,서울특별시 마포구 백범로25길 34,/ 서울여자고등학교 (염리동),02-703-2211,http://seoulgs.sen.hs.kr,여,02-711-5667,자율고,N,일반계, ,후기,주간,19580415,19580415,20230615
B10,서울특별시교육청,7010340,서울여자상업고등학교,Seoul Girls’ Commercial High School,고등학교,서울특별시,서울특별시교육청,사립,08833 ,서울특별시 관악구 관악로 85,(봉천동/서울여자상업고등학교),02-873-3613,http://sys.sen.hs.kr,여,02-873-3620,특성화고,N,전문계, ,전기,주간,19260929,19260929,20230615
B10,서울특별시교육청,7010795,서울영상고등학교,Seoul Visual Media High School,고등학교,서울특별시,서울특별시교육청,사립,08021 ,서울특별시 양천구 목동로11길 46,/ 서울영상고등학교 (신정동),02-2602-7121,youngsang.hs.kr,남여공학,02-2606-1804,특성화고,N,전문계, ,전기,주간,19611208,19611208,20230615
B10,서울특별시교육청,7010187,서울예술고등학교,Seoul Arts High School,고등학교,서울특별시,서울특별시교육청,사립,03011 ,서울특별시 종로구 평창문화로 70,/ 서울예술고등학교 (평창동),02-2287-0500,http://yego.or.kr,남여공학,02-2287-0400,특목고,N,일반계,예술계열,전기,주간,19530321,19530321,20230615
B10,서울특별시교육청,7010188,서울외국어고등학교,Seoul Foreign Language High School,고등학교,서울특별시,서울특별시교육청,사립,01489 ,서울특별시 도봉구 덕릉로66길 22,(창동),1670-1005,http://sfl.sen.hs.kr,남여공학,02-994-2435,특목고,N,일반계,외국어계열,전기,주간,19931005,19931005,20230615
B10,서울특별시교육청,7011558,서울웹툰애니메이션고등학교,Seoul Webtoon Animation High School,고등학교,서울특별시,서울특별시교육청,공립,06761 ,서울특별시 서초구 과천대로 852-23,(방배동),02-6011-4100,https://swas.sen.hs.kr,남여공학,02-597-9693,특성화고,N,전문계, ,전기,주간,19940105,19940506,20230615
B10,서울특별시교육청,7011486,서울의료보건고등학교,Seoul Medical Healthcare High School,고등학교,서울특별시,서울특별시교육청,사립,04502 ,서울특별시 중구 만리재로37길 30,(만리동1가),02-392-6666,http://smh.sen.hs.kr,여,02-392-2233,특성화고,N,전문계, ,전기,주간,19710531,19921002,20230615
B10,서울특별시교육청,7011498,서울인공지능고등학교,SEOUL ARTIFICIAL INTELLIGENCE HIGHSCHOOL,고등학교,서울특별시,서울특별시교육청,공립,05771 ,서울특별시 송파구 양산로 21,(거여동),02-6711-0508/0595,https://seoulai.sen.hs.kr,남여공학,02-6711-0599,특성화고,N,전문계, ,전기,주간,19910301,19910301,20230615
B10,서울특별시교육청,7011513,서울정화고등학교,Seoul Jeonghwa High School,고등학교,서울특별시,서울특별시교육청,사립,02480 ,서울특별시 동대문구 홍릉로15길 50,(제기동)정화여자상업고등학교,02-960-1495,http://jeonghwa.sen.hs.kr,여,02-965-9155,특성화고,N,전문계, ,전기,주간,19080901,19080901,20230615
B10,서울특별시교육청,7010086,서울체육고등학교,Seoul Physical Education High School,고등학교,서울특별시,서울특별시교육청,공립,05541 ,서울특별시 송파구 강동대로 232,/ 서울체육고등학교 (방이동),02-2140-9801,http://seoul-ph.sen.hs.kr,남여공학,02-2203-9803,특목고,N,일반계,체육계열,전기,주간,19710320,19710320,20230615
B10,서울특별시교육청,7011213,서울컨벤션고등학교,SEOUL CONVENTION HIGH SCHOOL,고등학교,서울특별시,서울특별시교육청,사립,05225 ,서울특별시 강동구 동남로 964,/ 서울컨벤션고등학교 (고덕동),02-3427-7400,http://seoul-chs.sen.hs.kr,남여공학,02-3427-7711,특성화고,N,전문계, ,전기,주간,19611215,19611215,20230615
B10,서울특별시교육청,7011311,서울항공비즈니스고등학교,SEOUL AERO BUSINESS HIGH SCHOOL,고등학교,서울특별시,서울특별시교육청,사립,07597 ,서울특별시 강서구 방화대로34길 13,(방화동),02-2665-5900,http://sab.sen.hs.kr,남여공학,02-2666-0065,특성화고,N,전문계, ,전기,주간,19870109,19870605,20230615
B10,서울특별시교육청,7011491,서일문화예술고등학교,SEOIL CULTURE  ARTS HIGH SCHOOL,고등학교,서울특별시,서울특별시교육청,사립,03094 ,서울특별시 종로구 지봉로17길 49,(창신동),02-763-5863,http://seoil.sen.hs.kr,남여공학,02-765-8573,특성화고,N,전문계, ,전기,주간,19661208,19690715,20230615
B10,서울특별시교육청,7010087,서초고등학교,Seocho High School,고등학교,서울특별시,서울특별시교육청,공립,06656 ,서울특별시 서초구 반포대로27길 29,(서초동),02-584-4234,http://seocho.sen.hs.kr,남여공학,02-583-6035,일반고,N,일반계, ,후기,주간,19840112,19840418,20230615
B10,서울특별시교육청,7010088,석관고등학교,SEOKGWAN HIGH SCHOOL,고등학교,서울특별시,서울특별시교육청,공립,02782 ,서울특별시 성북구 한천로70길 30,/ 석관고등학교 (석관동),02-958-1000,http://www.seokgwan.hs.kr,남여공학,02-962-5364,일반고,N,일반계, ,후기,주간,19821130,19830413,20230615
B10,서울특별시교육청,7010189,선덕고등학교,Sunduck High School,고등학교,서울특별시,서울특별시교육청,사립,01375 ,서울특별시 도봉구 시루봉로 53,/  선덕고등학교 (쌍문동),02-997-4111,http://sunduck.sen.hs.kr,남,02-994-1797,자율고,N,일반계, ,전기,주간,19821003,19830305,20230615
B10,서울특별시교육청,7010536,선린인터넷고등학교,Sunrin Internet High School,고등학교,서울특별시,서울특별시교육청,공립,04314 ,서울특별시 용산구 원효로97길 33-4,(청파동3가),02-713-6211,http://sunrint.sen.hs.kr,남여공학,02-704-0960,특성화고,N,전문계, ,전기,주간,18990624,18990624,20230615
B10,서울특별시교육청,7010984,선사고등학교,SUNSA HIGH SCHOOL,고등학교,서울특별시,서울특별시교육청,공립,05237 ,서울특별시 강동구 고덕로25길 17,/ 선사고등학교 (암사동),02-426-1749,http://www.sunsa.hs.kr,남여공학,02-426-1748,일반고,N,일반계, ,후기,주간,20110301,20110501,20230615
B10,서울특별시교육청,7010734,선유고등학교,Seonyoo High School,고등학교,서울특별시,서울특별시교육청,공립,07209 ,서울특별시 영등포구 선유로 227,/ 선유고등학교 (양평동4가),02-2069-0036,http://seonyoo.sen.hs.kr,남여공학,02-2069-2626,일반고,N,일반계, ,후기,주간,20050105,20050526,20230615
B10,서울특별시교육청,7011508,선일빅데이터고등학교,SUNIL BIGDATA HIGHSCHOOL,고등학교,서울특별시,서울특별시교육청,사립,03322 ,서울특별시 은평구 갈현로29길 27,/ 선일빅데이터고등학교 (갈현동),02-355-5648,https://bigdata.sen.hs.kr/,여,02-354-0935,특성화고,N,전문계, ,전기,주간,19850108,19850311,20230615
B10,서울특별시교육청,7010190,선일여자고등학교,Sunil Girls’ High School,고등학교,서울특별시,서울특별시교육청,사립,03322 ,서울특별시 은평구 갈현로29길 27,(갈현동),02-355-5649,http://sunil.sen.hs.kr,여,02-388-1698,일반고,N,일반계, ,후기,주간,19711227,19711227,20230615
B10,서울특별시교육청,7010191,선정고등학교,Sunjung High School,고등학교,서울특별시,서울특별시교육청,사립,03327 ,서울특별시 은평구 서오릉로20길 19,/ 선정고등학교 (갈현동),02-3156-1500,http://www.sunjung.hs.kr,남여공학,02-355-2259,일반고,N,일반계, ,후기,주간,19500522,19500522,20230615
B10,서울특별시교육청,7011315,선정국제관광고등학교,Sunjung International Tourism High School,고등학교,서울특별시,서울특별시교육청,사립,03327 ,서울특별시 은평구 서오릉로20길 19,/ 선정국제관광고등학교 (갈현동),02-3156-1600,http://sjt.sen.hs.kr,남여공학,02-352-5073,특성화고,N,전문계, ,전기,주간,19941005,19500522,20230615
