시도교육청코드,시도교육청명,행정표준코드,학교명,영문학교명,학교종류명,시도명,관할조직명,설립명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,남녀공학구분명,팩스번호,고등학교구분명,산업체특별학급존재여부,고등학교일반전문구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,수정일자
B10,서울특별시교육청,7041118,서울대방초등학교,Seoul Daebang Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,07391 ,서울특별시 영등포구 여의대방로35길 14,(신길동),02-833-0083,www.sdaebang.es.kr,남여공학,02-833-3453, ,N,일반계, ,전기,주간,19550427,19550427,20230615
B10,서울특별시교육청,7031119,서울대신초등학교,Seoul Daesin Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,공립,03767 ,서울특별시 서대문구 이화여대2길 27,(대현동/ 서울대신초등학교),02-363-1994,http://sds.sen.es.kr,남여공학,02-364-7340, ,N,일반계, ,전기,주간,19650310,19650310,20230615
B10,서울특별시교육청,7041119,서울대영초등학교,Seoul Daeyeong Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,07397 ,서울특별시 영등포구 신길로23길 43,(신길동/대영초등학교),02-846-1996,http://www.daeyoung.es.kr,남여공학,02-846-8697, ,N,일반계, ,전기,주간,19871221,19880422,20230615
B10,서울특별시교육청,7091377,서울대왕초등학교,Seoul Daewang Elementary School,초등학교,서울특별시,서울특별시강남서초교육지원청,공립,06365 ,서울특별시 강남구 헌릉로618길 8,(세곡동/대왕초등학교),02-3412-0122,http://daewang.sen.es.kr,남여공학,02-3412-0126, ,N,일반계, ,전기,주간,19321125,19330501,20230615
B10,서울특별시교육청,7031120,서울대은초등학교,Seoul Dae-eun Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,공립,03391 ,서울특별시 은평구 통일로69길 12-15,/ 서울대은초등학교 (대조동),02-388-0833,https://daeeun.sen.es.kr,남여공학,02-388-0837, ,N,일반계, ,전기,주간,19821008,19821008,20230615
B10,서울특별시교육청,7031121,서울대조초등학교,Seoul Daejo Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,공립,03388 ,서울특별시 은평구 연서로18길 17,(대조동),02-355-3784,http://www.daejo.es.kr,남여공학,02-356-7934, ,N,일반계, ,전기,주간,19670915,19671124,20240512
B10,서울특별시교육청,7091378,서울대진초등학교,Seoul Daejin Elementary School,초등학교,서울특별시,서울특별시강남서초교육지원청,공립,06334 ,서울특별시 강남구 개포로109길 74,/ 서울대진초등학교 (개포동),02-3412-0472,http://seouldaejin.sen.es.kr,남여공학,02-3412-0478, ,N,일반계, ,전기,주간,19920715,19921026,20230615
B10,서울특별시교육청,7091379,서울대청초등학교,Seoul Daecheong Elementary School,초등학교,서울특별시,서울특별시강남서초교육지원청,공립,06341 ,서울특별시 강남구 양재대로55길 28,/ 서울대청초등학교 (일원동),02-459-2152,http://www.daecheong.es.kr,남여공학,02-459-7918, ,N,일반계, ,전기,주간,19930227,19930227,20230615
B10,서울특별시교육청,7091380,서울대치초등학교,Seoul Daechi Elementary School,초등학교,서울특별시,서울특별시강남서초교육지원청,공립,06291 ,서울특별시 강남구 양재천로 363,(대치동/ 대치초등학교),02-555-2455,http://daechi.sen.es.kr/,남여공학,02-555-2485, ,N,일반계, ,전기,주간,19840509,19840509,20230615
B10,서울특별시교육청,7061128,서울대학교사범대학부설초등학교,Seoul National University Elementary School,초등학교,서울특별시,교육부,국립,03087 ,서울특별시 종로구 대학로 64,(동숭동/서울사대부설초등학교),02-768-1500,http://snu.sen.es.kr,남여공학,02-766-4085, ,N,일반계, ,전기,주간,18950416,18950416,20230615
B10,서울특별시교육청,7091381,서울대현초등학교,Seoul Daehyun Elementary School,초등학교,서울특별시,서울특별시강남서초교육지원청,공립,06187 ,서울특별시 강남구 역삼로98길 16,(대치동/대현초등학교),02-553-6922,http://daehyun.sen.es.kr,남여공학,02-563-1875, ,N,일반계, ,전기,주간,19841205,19850508,20230615
B10,서울특별시교육청,7061062,서울덕수초등학교,Seoul Deoksoo Elementary School,초등학교,서울특별시,서울특별시중부교육지원청,공립,04519 ,서울특별시 중구 덕수궁길 140,/ 서울덕수초등학교 (정동),02-735-7225,http://deoksoo.es.kr,남여공학,02-720-9104, ,N,일반계, ,전기,주간,19120401,19120401,20230615
B10,서울특별시교육청,7051120,서울덕암초등학교,Seoul Deokam Elementary School,초등학교,서울특별시,서울특별시북부교육지원청,공립,01645 ,서울특별시 노원구 덕릉로112길 68,/ 서울덕암초등학교 (상계동),02-3392-0058,http://deokam.es.kr/,남여공학,02-3392-0686, ,N,일반계, ,전기,주간,20030106,20030501,20230615
B10,서울특별시교육청,7041120,서울덕의초등학교,Seoul Duckyee Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08241 ,서울특별시 구로구 고척로 213,(고척동/덕의초등학교),02-2685-0928,http://www.dukeui.es.kr,남여공학,02-2685-0938, ,N,일반계, ,전기,주간,19831201,19831201,20230615
B10,서울특별시교육청,7091382,서울도곡초등학교,Seoul Dogok Elementary School,초등학교,서울특별시,서울특별시강남서초교육지원청,공립,06205 ,서울특별시 강남구 선릉로64길 33,(대치동/ 도곡초등학교),02-580-4500,http://dogok.es.kr,남여공학,02-539-8454, ,N,일반계, ,전기,주간,19740901,19750312,20230615
B10,서울특별시교육청,7041121,서울도림초등학교,Seoul Dorim Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,07384 ,서울특별시 영등포구 가마산로65길 22,/ 서울도림초등학교 (신길동),02-832-0590,http://www.seouldorim.es.kr/index.do,남여공학,02-833-6612, ,N,일반계, ,전기,주간,19560324,19560324,20230615
B10,서울특별시교육청,7051121,서울도봉초등학교,Seoul Dobong Elementary School,초등학교,서울특별시,서울특별시북부교육지원청,공립,01313 ,서울특별시 도봉구 도봉로173길 96,(도봉동),02-6011-3120,http://dobong.sen.es.kr,남여공학,02-955-6413, ,N,일반계, ,전기,주간,19660628,19660905,20230615
B10,서울특별시교육청,7091383,서울도성초등학교,Seoul Doseong Elementary School,초등학교,서울특별시,서울특별시강남서초교육지원청,공립,06213 ,서울특별시 강남구 역삼로 313,(역삼동/도성초등학교),02-567-0039,http://seouldoseong.sen.es.kr,남여공학,02-567-0204, ,N,일반계, ,전기,주간,19810613,19810930,20230615
B10,서울특별시교육청,7041122,서울도신초등학교,Seoul Doshin Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,07409 ,서울특별시 영등포구 도림로53길 32-9,/ 서울도신초등학교 (대림동),02-835-1501,http://www.doshin.es.kr,남여공학,02-835-1505, ,N,일반계, ,전기,주간,19731213,19740910,20230615
B10,서울특별시교육청,7061063,서울독립문초등학교,Seoul Dongnimmun Elementary School,초등학교,서울특별시,서울특별시중부교육지원청,공립,03025 ,서울특별시 종로구 통일로12길 23,(무악동),02-737-4684,http://www.dnm.es.kr,남여공학,02-723-4360, ,N,일반계, ,전기,주간,19570928,19570928,20230615
B10,서울특별시교육청,7041123,서울독산초등학교,Seoul Doksan Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08617 ,서울특별시 금천구 시흥대로104길 31,(독산동/독산초등학교),02-895-0535,http://www.doksan.es.kr,남여공학,02-895-0646, ,N,일반계, ,전기,주간,19770901,19780411,20230615
B10,서울특별시교육청,7121301,서울돈암초등학교,Seoul Donam Elementary School,초등학교,서울특별시,서울특별시성북강북교육지원청,공립,02830 ,서울특별시 성북구 동소문로13길 38,(동소문동6가/서울돈암초등학교),02-928-2010,http://www.donam.es.kr,남여공학,02-928-6431, ,N,일반계, ,전기,주간,19440930,19440930,20230615
B10,서울특별시교육청,7031122,서울동교초등학교,Seoul Dong-gyo Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,공립,03959 ,서울특별시 마포구 월드컵로25길 86,/ 동교초등학교 (망원동),02-324-5091,www.donggyo.es.kr,남여공학,02-324-5094, ,N,일반계, ,전기,주간,19740901,19750418,20230615
B10,서울특별시교육청,7041124,서울동구로초등학교,Seoul Dong-guro Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08303 ,서울특별시 구로구 구로중앙로14길 43,/ 서울동구로초등학교 (구로동),02-853-2407,http://dongguro.es.kr,남여공학,02-851-0053, ,N,일반계, ,전기,주간,19710901,19710404,20230615
B10,서울특별시교육청,7021084,서울동답초등학교,Seoul Dongdap Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02609 ,서울특별시 동대문구 답십리로60길 12,(답십리동/서울동답초등학교),02-2213-9820,http://dongdab.sen.es.kr,남여공학,02-2215-9394, ,N,일반계, ,전기,주간,19831203,19840523,20230615
B10,서울특별시교육청,7134089,서울동명초등학교,Seoul Dongmyeong Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,04705 ,서울특별시 성동구 마장로29길 29,/ 서울동명초등학교 (마장동),02-2299-5122,http://dgmg.sen.es.kr/index.do,남여공학,02-2299-5126, ,N,일반계, ,전기,주간,19441010,19441010,20230615
B10,서울특별시교육청,7121302,서울동신초등학교,Seoul Dongsin Elementary School,초등학교,서울특별시,서울특별시성북강북교육지원청,공립,02874 ,서울특별시 성북구 보문사길 50,(보문동3가/서울동신초등학교),02-923-3870,http://dongsin.sen.es.kr,남여공학,02-928-3478, ,N,일반계, ,전기,주간,19481101,19481101,20230615
B10,서울특별시교육청,7021085,서울동원초등학교,Seoul Dongwon Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02061 ,서울특별시 중랑구 송림길 114,/ 서울동원초등학교 (망우동),02-438-3141,http://dongwon.sen.es.kr,남여공학,02-432-8677, ,N,일반계, ,전기,주간,19910121,19910504,20230615
B10,서울특별시교육청,7134090,서울동의초등학교,Seoul Dongeui Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,04948 ,서울특별시 광진구 영화사로 111,(구의동/서울동의초등학교),02-447-2706,http://dongeui.sen.es.kr,남여공학,02-456-7976, ,N,일반계, ,전기,주간,19870709,19871026,20230615
B10,서울특별시교육청,7051122,서울동일초등학교,Seoul Dong-il Elementary School,초등학교,서울특별시,서울특별시북부교육지원청,공립,01619 ,서울특별시 노원구 한글비석로 566,/ 동일초등학교 (상계동),02-935-8225,http://dongil.sen.es.kr/,남여공학,02-934-8198, ,N,일반계, ,전기,주간,19880928,19890425,20230615
B10,서울특별시교육청,7134091,서울동자초등학교,Seoul Dongja Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,05069 ,서울특별시 광진구 뚝섬로 561,(자양동),02-444-1349,http://www.dongja.es.kr,남여공학,02-457-8334, ,N,일반계, ,전기,주간,19841205,19841205,20230615
B10,서울특별시교육청,7132092,서울동작초등학교,Seoul Dongjak Elementary School,초등학교,서울특별시,서울특별시동작관악교육지원청,공립,06992 ,서울특별시 동작구 동작대로29길 214,/ 서울동작초등학교 (사당동),02-537-1773,http://www.dongjak.es.kr/,남여공학,02-594-5569, ,N,일반계, ,전기,주간,19820707,19830406,20230615
B10,서울특별시교육청,7134092,서울동호초등학교,Seoul Dongho Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,04731 ,서울특별시 성동구 매봉길 49-35,(옥수동/ 동호초등학교),02-2299-8370,http://dongho.sen.es.kr,남여공학,02-2299-8214, ,N,해당없음, ,전기,주간,20100301,20100430,20230615
B10,서울특별시교육청,7041125,서울두산초등학교,Seoul Doosan Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08587 ,서울특별시 금천구 범안로11길 3,/ 서울두산초등학교 (독산동),02-804-1112,http://www.doosan.es.kr,남여공학,02-892-5957, ,N,일반계, ,전기,주간,19850701,19851030,20230615
B10,서울특별시교육청,7130118,서울둔촌초등학교,Seoul Dunchon Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05409 ,서울특별시 강동구 양재대로88길 27,/ 서울둔촌초등학교 (둔촌동),02-475-4879,www.dunchon.es.kr,남여공학,02-486-5919, ,N,일반계, ,전기,주간,19791220,19800411,20230615
B10,서울특별시교육청,7081431,서울등마초등학교,Seoul Deungma Elementary School ,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07672 ,서울특별시 강서구 등촌로35길 12,(등촌동/서울등마초등학교),02-2642-0232,http://www.dma.es.kr,남여공학,02-2642-0527, ,N,해당없음, ,전기,주간,20061228,20090430,20230615
B10,서울특별시교육청,7081432,서울등명초등학교,Seoul Deungmyeong Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07585 ,서울특별시 강서구 강서로56나길 34,(등촌동/등명초등학교),02-2658-3693,http://www.dungmyong.es.kr,남여공학,02-2658-3695, ,N,일반계, ,전기,주간,19950901,19950901,20230615
B10,서울특별시교육청,7081433,서울등서초등학교,Seoul Deungseo Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07656 ,서울특별시 강서구 화곡로58길 86,(화곡동/등서초등학교),02-2695-4555,http://deungseo.sen.es.kr,남여공학,02-2601-3680, ,N,일반계, ,전기,주간,19841102,19841102,20230615
B10,서울특별시교육청,7081434,서울등양초등학교,Seoul Deungyang Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07580 ,서울특별시 강서구 강서로56나길 140,/ 등양초등학교 (등촌동/등양초등학교),02-2658-0072,http://www.dungyang.es.kr,남여공학,02-2658-0074, ,N,일반계, ,전기,주간,19941130,19941130,20230615
B10,서울특별시교육청,7081435,서울등원초등학교,Seoul Deungwon Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07577 ,서울특별시 강서구 화곡로65길 90,/ 서울등원초등학교 (등촌동),02-2658-2233,http://www.deungwon.es.kr,남여공학,02-2658-2231, ,N,일반계, ,전기,주간,19941101,19941101,20230615
B10,서울특별시교육청,7081436,서울등촌초등학교,Seoul Deungchon Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07669 ,서울특별시 강서구 등촌로39길 71,(등촌동/등촌초등학교),02-2653-9374,http://deungchon.sen.es.kr,남여공학,02-2653-3912, ,N,일반계, ,전기,주간,19820707,19821027,20230615
B10,서울특별시교육청,7081437,서울등현초등학교,Seoul Deunghyun Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07578 ,서울특별시 강서구 화곡로65길 124,(등촌동/등현초등학교),02-2658-7851,http://deunghyun.sen.es.kr,남여공학,02-2658-7855, ,N,일반계, ,전기,주간,19950110,19951021,20230615
B10,서울특별시교육청,7134093,서울마장초등학교,Seoul Majang Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,04753 ,서울특별시 성동구 마장로35나길 31,/ 서울마장초등학교 (마장동),02-2152-7900,http://majang.sen.es.kr,남여공학,02-2292-3835, ,N,해당없음, ,전기,주간,20050301,20050301,20230615
B10,서울특별시교육청,7130119,서울마천초등학교,Seoul Macheon Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05758 ,서울특별시 송파구 마천로61다길 24,/ 서울마천초등학교 (마천동),02-400-6773,http://www.smacheon.es.kr,남여공학,02-448-3475, ,N,일반계, ,전기,주간,19780201,19780504,20230615
B10,서울특별시교육청,7031123,서울마포초등학교,Seoul Mapo Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,공립,04171 ,서울특별시 마포구 도화2길 64,/ 서울 마포초등학교 (도화동),02-712-0852,http://mapo.es.kr,남여공학,02-712-5932, ,N,일반계, ,전기,주간,19100624,19110612,20230615
B10,서울특별시교육청,7021086,서울망우초등학교,Seoul Mang-u Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02179 ,서울특별시 중랑구 망우로72길 49,/ 서울망우초등학교 (망우동),02-2209-6323,http://mangwoo.sen.es.kr,남여공학,02-2209-6327, ,N,일반계, ,전기,주간,19760820,19770506,20230615
B10,서울특별시교육청,7031124,서울망원초등학교,Seoul Mangwon Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,공립,03955 ,서울특별시 마포구 방울내로5길 28,(망원동/ 망원초등학교),02-334-5188,http://mangwon.sen.es.kr,남여공학,02-324-8415, ,N,일반계, ,전기,주간,19831231,19841026,20230615
B10,서울특별시교육청,7061064,서울매동초등학교,Seoul Maedong Elementary School,초등학교,서울특별시,서울특별시중부교육지원청,공립,03027 ,서울특별시 종로구 사직로9길 19,/ 서울매동초등학교 (필운동),02-737-4263,www.maedong.es.kr,남여공학,02-723-5483, ,N,일반계, ,전기,주간,18951115,18951115,20230615
B10,서울특별시교육청,7041126,서울매봉초등학교,Seoul Maebong Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08251 ,서울특별시 구로구 고척로21길 55,/ 서울매봉초등학교 (개봉동),02-2683-3565,http://www.maebong.es.kr,남여공학,02-2686-3384, ,N,일반계, ,전기,주간,19850701,19851028,20230615
B10,서울특별시교육청,7091384,서울매헌초등학교,Seoul Maeheon Elementary School,초등학교,서울특별시,서울특별시강남서초교육지원청,공립,06780 ,서울특별시 서초구 언남길 8,(양재동/매헌초등학교),02-578-9767,http://www.maeheon.es.kr,남여공학,02-578-9763, ,N,해당없음, ,전기,주간,20080301,20080424,20230615
B10,서울특별시교육청,7021087,서울면남초등학교,Seoul Myeonnam Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02251 ,서울특별시 중랑구 면목로30나길 38,(면목동/면남초등학교),02-433-0074,http://www.myunnam.es.kr,남여공학,02-436-0656, ,N,일반계, ,전기,주간,19820701,19831019,20230615
B10,서울특별시교육청,7021088,서울면동초등학교,Seoul Myeondong Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02220 ,서울특별시 중랑구 면목로57길 32,(면목동/ 면동초등학교),02-434-7814,http://myeondong.sen.es.kr,남여공학,02-437-1791, ,N,일반계, ,전기,주간,19780901,19780901,20230615
B10,서울특별시교육청,7021089,서울면목초등학교,Seoul Myeonmok Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02160 ,서울특별시 중랑구 면목로 434,(면목동),02-491-4341,http://www.myeonmok.es.kr,남여공학,02-493-9148, ,N,일반계, ,전기,주간,19300401,19441112,20230615
B10,서울특별시교육청,7021090,서울면북초등학교,Seoul Myeonbuk Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02180 ,서울특별시 중랑구 용마공원로5길 32,/ 서울면북초등학교 (망우동),02-433-3338,http://www.myeonbuk.es.kr,남여공학,02-438-8474, ,N,일반계, ,전기,주간,19830701,19831026,20230615
B10,서울특별시교육청,7021091,서울면일초등학교,Seoul Myeonil Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02184 ,서울특별시 중랑구 용마산로100길 13,/ 면일초등학교 (망우동),02-437-8112,http://www.myeonil.es.kr,남여공학,02-437-8115, ,N,일반계, ,전기,주간,19830421,19830421,20230615
B10,서울특별시교육청,7021092,서울면중초등학교,Seoul Myeonjung Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02193 ,서울특별시 중랑구 용마산로70길 43,", 서울면중초등학교 (면목동)",02-434-0386,http://myunjoong.sen.es.kr,남여공학,02-493-4761, ,N,일반계, ,전기,주간,19760605,19760605,20240310
B10,서울특별시교육청,7130120,서울명덕초등학교,Seoul MyeongDeok Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05230 ,서울특별시 강동구 양재대로156길 11,/ 서울명덕초등학교 (고덕동),02-441-2156,http://myungduk.sen.es.kr,남여공학,02-441-4298, ,N,일반계, ,전기,주간,19841205,19850503,20230615
B10,서울특별시교육청,7061065,서울명신초등학교,Seoul Myungshin Elementary School,초등학교,서울특별시,서울특별시중부교육지원청,공립,03093 ,서울특별시 종로구 낙산길 250,(창신동),02-766-1415,http://www.myungshin.es.kr,남여공학,02-747-0751, ,N,일반계, ,전기,주간,19711006,19711006,20230615
B10,서울특별시교육청,7130121,서울명원초등학교,Seoul Myeongwon Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05268 ,서울특별시 강동구 명일로 364,/ 서울명원초등학교 (명일동),02-428-2433,http://www.myongwon.es.kr,남여공학,02-428-3163, ,N,일반계, ,전기,주간,19861217,19870422,20230615
B10,서울특별시교육청,7130122,서울명일초등학교,Seoul Myeong-il Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05256 ,서울특별시 강동구 고덕로38길 8,(암사동/ 서울명일초등학교),02-441-5313,http://www.myeongil.es.kr,남여공학,02-429-9888, ,N,일반계, ,전기,주간,19800510,19801006,20230615
B10,서울특별시교육청,7081438,서울목동초등학교,Seoul Mokdong Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,08010 ,서울특별시 양천구 목동동로12길 12,(신정동/서울목동초등학교),02-2645-6356,http://smd.sen.es.kr,남여공학,02-2653-5889, ,N,일반계, ,전기,주간,19731211,19740710,20230615
B10,서울특별시교육청,7081439,서울목운초등학교,Seoul Mogun Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07996 ,서울특별시 양천구 목동동로 235,/ 서울목운초등학교 (목동),02-2061-5212,http://www.mogun.es.kr,남여공학,02-2061-5214, ,N,해당없음, ,전기,주간,20090301,20090506,20230615
B10,서울특별시교육청,7081440,서울목원초등학교,Seoul Mokwon Elementary School,초등학교,서울특별시,서울특별시강서양천교육지원청,공립,07978 ,서울특별시 양천구 목동중앙로 204,(목동/목원초등학교),02-2643-5771,http://www.mokwon.ne.kr/,남여공학,02-2643-5774, ,N,일반계, ,전기,주간,19950605,19950605,20230615
B10,서울특별시교육청,7130123,서울묘곡초등학교,Seoul Myogok Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05232 ,서울특별시 강동구 동남로79길 46,(고덕동),02-427-4167,www.myogok.es.kr,남여공학,02-427-9879, ,N,일반계, ,전기,주간,19850710,19851023,20230615
B10,서울특별시교육청,7134094,서울무학초등학교,Seoul Muhak Elementary School,초등학교,서울특별시,서울특별시성동광진교육지원청,공립,04710 ,서울특별시 성동구 무학봉15길 21,/ 서울무학초등학교 (하왕십리동),02-2290-3200,http://www.muhag.es.kr,남여공학,02-2298-4013, ,N,일반계, ,전기,주간,19150901,19150901,20230615
B10,서울특별시교육청,7021093,서울묵동초등학교,Seoul Mukdong Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02050 ,서울특별시 중랑구 동일로138길 27,/ 서울묵동초등학교 (중화동),02-433-3140,http://www.mookdong.es.kr,남여공학,02-437-7055, ,N,일반계, ,전기,주간,19721025,19721025,20230615
B10,서울특별시교육청,7021094,서울묵현초등학교,Mook Hyun Elementary School,초등학교,서울특별시,서울특별시동부교육지원청,공립,02008 ,서울특별시 중랑구 동일로157길 75,/ 묵현초등학교 ,02-977-9462,http://www.mh.es.kr,남여공학,02-977-9179, ,N,해당없음, ,전기,주간,20040901,20041029,20230615
B10,서울특별시교육청,7041127,서울문교초등학교,Seoul Mungyo Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08561 ,서울특별시 금천구 독산로54길 102,/ 문교초등학교 (독산동),02-896-0144,http://www.mungyo.es.kr,남여공학,02-895-3278, ,N,일반계, ,전기,주간,19930227,19930506,20230615
B10,서울특별시교육청,7130124,서울문덕초등학교,Seoul Moondeok Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05809 ,서울특별시 송파구 송이로34길 60,(문정동),02-409-9817,http://www.moondeok.es.kr,남여공학,02-406-5224, ,N,일반계, ,전기,주간,19930720,19931026,20230615
B10,서울특별시교육청,7041128,서울문래초등학교,Seoul Mullae Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,07295 ,서울특별시 영등포구 문래로 104,(문래동3가/ 문래초등학교),02-2677-6861,www.mullae.es.kr,남여공학,02-2677-6528, ,N,일반계, ,전기,주간,19850710,19851029,20230615
B10,서울특별시교육청,7041129,서울문백초등학교,Seoul Munbaek Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08634 ,서울특별시 금천구 시흥대로47길 43-1,(시흥동/ 문백초등학교),02-803-4155,https://munbaek.sen.es.kr,남여공학,02-892-2269, ,N,일반계, ,전기,주간,19810713,19810918,20230615
B10,서울특별시교육청,7041130,서울문성초등학교,Seoul Munseong Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08540 ,서울특별시 금천구 시흥대로 460,/ 서울문성초등학교  (독산동),02-867-1669,http://www.munsung.es.kr,남여공학,02-859-7026, ,N,일반계, ,전기,주간,19551207,19560406,20230615
B10,서울특별시교육청,7130125,서울문정초등학교,Seoul Munjeong Elementary School,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05797 ,서울특별시 송파구 문정로5길 20,/ 문정초등학교 (문정동),02-404-8501,http://www.moonjung.es.kr,남여공학,02-443-5175, ,N,일반계, ,전기,주간,19841205,19850417,20230615
B10,서울특별시교육청,7132093,서울문창초등학교,Seoul Munchang Elementary School,초등학교,서울특별시,서울특별시동작관악교육지원청,공립,07066 ,서울특별시 동작구 신대방2길 14,(신대방동/서울문창초등학교),02-836-2031,http://munchang.sen.es.kr,남여공학,02-843-7951, ,N,일반계, ,전기,주간,19460406,19460406,20230615
B10,서울특별시교육청,7130126,서울문현초등학교,Seoul Munhyeon Elementary school,초등학교,서울특별시,서울특별시강동송파교육지원청,공립,05799 ,서울특별시 송파구 충민로 137,/ (서울문현초등학교) (장지동),02-402-9170,http://s-mh.sen.es.kr,남여공학,02- 402-9017, ,N,해당없음, ,전기,주간,20070901,20071206,20230615
B10,서울특별시교육청,7031125,서울미동초등학교,Seoul Midong Elementary School,초등학교,서울특별시,서울특별시서부교육지원청,공립,03740 ,서울특별시 서대문구 충정로 52,(미근동/ 서울미동초등학교),02-364-6524,http://www.smidong.es.kr,남여공학,02-364-2599, ,N,일반계, ,전기,주간,18960501,18960501,20230615
B10,서울특별시교육청,7041131,서울미래초등학교,Seoul Mirae Elementary School,초등학교,서울특별시,서울특별시남부교육지원청,공립,08288 ,서울특별시 구로구 새말로 73,/ 서울미래초등학교 (구로동),02-868-1981,http://www.mirae.es.kr,남여공학,02-868-1999, ,N,일반계, ,전기,주간,20020301,20020301,20230615
B10,서울특별시교육청,7132094,서울미성초등학교,Seoul Misung Elementary School,초등학교,서울특별시,서울특별시동작관악교육지원청,공립,08770 ,서울특별시 관악구 문성로 79,/ 서울미성초등학교 (신림동),02-839-8302,http://www.misung.es.kr,남여공학,02-839-8307, ,N,일반계, ,전기,주간,19800417,19800417,20230615
B10,서울특별시교육청,7121303,서울미아초등학교,Seoul Mia Elementary School,초등학교,서울특별시,서울특별시성북강북교육지원청,공립,02724 ,서울특별시 성북구 삼양로 77,(길음동/ 서울미아초등학교),02-912-4014,www.mia.es.kr,남여공학,02-942-4554, ,N,일반계, ,전기,주간,19620328,19620328,20230615
B10,서울특별시교육청,7121304,서울미양초등학교,Seoul Miyang Elementary School,초등학교,서울특별시,서울특별시성북강북교육지원청,공립,01187 ,서울특별시 강북구 솔샘로 195,(미아동/미양초등학교),02-989-9467,http://mi-yang.es.kr,남여공학,02-985-1843, ,N,일반계, ,전기,주간,19710105,19711113,20230615
B10,서울특별시교육청,7091385,서울반원초등학교,Seoul Banwon Elementary School,초등학교,서울특별시,서울특별시강남서초교육지원청,공립,06510 ,서울특별시 서초구 잠원로3길 28,(잠원동/반원초등학교),02-599-5662,http://banwon.es.kr/,남여공학,02-595-1371, ,N,일반계, ,전기,주간,19810805,19820406,20230615
B10,서울특별시교육청,7091386,서울반포초등학교,Seoul Banpo Elementary School,초등학교,서울특별시,서울특별시강남서초교육지원청,공립,06502 ,서울특별시 서초구 신반포로 55-4,/ 서울반포초등학교 (반포동/반포초등학교),02-599-1349,http://seoulbanpo.sen.es.kr,남여공학,02-533-4208, ,N,일반계, ,전기,주간,19740320,19740320,20230615
